apelido,foto,pontuacao,posicao_id,clube_id,entrou_em_campo,scout.CA,scout.DS,scout.FC,scout.FF,scout.FD,scout.FS,scout.I,scout.SG,scout.A,scout.G,scout.DE,scout.GS,scout.V,scout.PS,scout.FT,scout.PP,scout.DP,scout.CV,scout.PC,scout.GC
Luis Henrique,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XMfC6C1.png"">link</a>",1.2,5,263,True,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Bento,"<a href=""https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png"">link</a>",1.0,1,293,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Xavier,"<a href=""https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0UPMoSl.png"">link</a>",7.2,3,265,True,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matheus Bidu,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_cNTyg24.png"">link</a>",5.5,2,264,True,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rikelme,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png"">link</a>",6.3,5,1371,True,0.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucero,"<a href=""https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_MqRx953.png"">link</a>",9.7,5,356,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Piton,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_71dywWV.png"">link</a>",0.6,2,267,True,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roni,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_efGU5wq.png"">link</a>",1.2,4,264,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wesley,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vnwHYu8.png"">link</a>",2.9,5,283,True,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matheus Araújo,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_BedE425.png"">link</a>",0.0,4,264,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zé Gabriel,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PQUgcKV.png"">link</a>",0.9,4,267,True,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinicius Mingotti,"<a href=""https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_YH7397F.png"">link</a>",-0.4,5,265,True,1.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rômulo,"<a href=""https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_eEMPMPy.png"">link</a>",2.3,4,285,True,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnny,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png"">link</a>",3.6,4,285,True,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucão,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png"">link</a>",5.0,1,280,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Pec,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_RHuy7TJ.png"">link</a>",-0.3,5,267,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Figueiredo,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png"">link</a>",1.6,4,267,True,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno Gomes,"<a href=""https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_wvinlkF.png"">link</a>",4.9,4,294,True,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Caio Alexandre,"<a href=""https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mYQOurq.png"">link</a>",5.4,4,356,True,1.0,6.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eduardo Santos,"<a href=""https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_0B5pVnO.png"">link</a>",13.0,3,280,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igor Formiga,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_OHpWQRW.png"">link</a>",1.2,2,283,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodrigo Nestor,"<a href=""https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_FORMATO.png"">link</a>",3.8,4,276,True,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luan Patrick,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qBlP0vG.png"">link</a>",6.2,3,280,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fernando,"<a href=""https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_DOiaQDY.png"">link</a>",2.9,2,293,True,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stênio,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9qm9tuE.png"">link</a>",0.8,5,283,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Ríos,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_RowK2Zx.png"">link</a>",2.5,4,275,True,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno Tabata,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_g6CL75l.png"">link</a>",1.3,4,275,True,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinicius Kauê,"<a href=""https://s.sde.globo.com/media/person_role/2021/04/16/0367fa0859b4ea67ba8191afd67f560e_FORMATO.png"">link</a>",0.9,2,293,True,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanderlan,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_F0bHOxR.png"">link</a>",3.8,2,275,True,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luan Dias,"<a href=""https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png"">link</a>",0.0,4,277,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
André,"<a href=""https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_VrJSWeV.png"">link</a>",0.3,4,266,True,1.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Praxedes,"<a href=""https://s.sde.globo.com/media/person_role/2022/05/05/f8aea5d525d74bdbe77382da13d85ed2_FORMATO.png"">link</a>",-0.1,4,280,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Natã,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_nMfgjlm.png"">link</a>",0.2,3,284,True,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matheus Dias,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_f09xlRk.png"">link</a>",0.0,4,285,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isidro Pitta,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LlMyePJ.png"">link</a>",0.6,5,1371,True,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor Sá,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_t9xgUxE.png"">link</a>",-0.2,5,263,True,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matheus Nascimento,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xScuqcn.png"">link</a>",1.8,5,263,True,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calebe,"<a href=""https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_AhzCnT2.png"">link</a>",5.5,4,356,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcos Leonardo,"<a href=""https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_eb1ett7.png"">link</a>",1.8,5,277,True,0.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joaquim,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_KiHaTyd.png"">link</a>",2.4,3,277,True,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martinelli,"<a href=""https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_eSiqEBR.png"">link</a>",-0.3,4,266,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrey Santos,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_jgSQJUl.png"">link</a>",0.3,4,267,True,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hugo,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8tyq2bR.png"">link</a>",9.5,2,263,True,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhoanner Chávez,"<a href=""https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_bZ6JNlc.png"">link</a>",5.8,2,265,True,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matías Segovia,"<a href=""https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png"">link</a>",2.2,4,263,True,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ângelo,"<a href=""https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CqBwl6X.png"">link</a>",0.0,5,277,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abel Ferreira,"<a href=""https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png"">link</a>",3.55,6,275,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Pirani,"<a href=""https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ttN765r.png"">link</a>",1.2,4,266,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Kennedy,"<a href=""https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ZAgi9kx.png"">link</a>",-0.5,5,266,True,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orellano,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_QTGO9rI.png"">link</a>",0.5,4,267,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renato Paiva,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ZitX2Ik.png"">link</a>",6.87,6,265,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucão,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G50Eggl.png"">link</a>",0.6,5,290,True,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gustavo Martins,"<a href=""https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_levDrmA.png"">link</a>",0.3,3,284,True,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sorriso,"<a href=""https://s.sde.globo.com/media/person_role/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png"">link</a>",3.2,5,280,True,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Gonçalves,"<a href=""https://s.sde.globo.com/media/person_role/2022/07/22/4f9d2017fb710640812fa4e1a77d5521_FORMATO.png"">link</a>",3.41,6,282,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
António Oliveira,"<a href=""https://s.sde.globo.com/media/person_role/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png"">link</a>",3.81,6,1371,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adson,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uzK3HTh.png"">link</a>",3.6,4,264,True,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matheus Cunha,"<a href=""https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_xwFOLiN.png"">link</a>",4.0,1,262,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giovani,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_aPzreE2.png"">link</a>",1.7,5,275,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marlon Gomes,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_t23W3Dj.png"">link</a>",6.1,4,267,True,0.0,2.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kayky,"<a href=""https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ycDoFH2.png"">link</a>",0.7,5,265,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Felipe Andrade,"<a href=""https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_lkQ8S78.png"">link</a>",0.8,3,266,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guilherme Biro,"<a href=""https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png"">link</a>",2.2,4,264,True,1.0,2.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quagliata,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_kkqhEEK.png"">link</a>",0.0,5,1371,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julián Palacios,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_C8xKUgn.png"">link</a>",-0.6,4,290,True,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Beraldo,"<a href=""https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png"">link</a>",1.2,3,276,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bitello,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_nhcHWBh.png"">link</a>",3.3,4,284,True,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flaco López,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png"">link</a>",-0.5,5,275,True,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
André Luiz,"<a href=""https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png"">link</a>",0.0,5,262,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Pires,"<a href=""https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_YT2uQmw.png"">link</a>",0.0,2,277,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vitor Roque,"<a href=""https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png"">link</a>",13.3,5,293,True,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thauan Lara,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png"">link</a>",6.0,2,285,True,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wesley,"<a href=""https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png"">link</a>",3.0,2,262,True,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mila,"<a href=""https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GjZARIK.png"">link</a>",1.0,4,284,True,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lelê,"<a href=""https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JNinp65.png"">link</a>",1.3,5,266,True,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Endrick,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png"">link</a>",0.0,5,275,True,1.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denilson,"<a href=""https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png"">link</a>",8.3,4,1371,True,0.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateus Henrique,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9xPLICS.png"">link</a>",0.1,4,327,True,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor Hugo,"<a href=""https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png"">link</a>",0.8,4,262,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuiabano,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ER9oADt.png"">link</a>",2.1,2,284,True,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Junior,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_BhP9sDN.png"">link</a>",1.0,4,283,True,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hércules,"<a href=""https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_U5EjTT7.png"">link</a>",3.5,4,356,True,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamerson,"<a href=""https://s.sde.globo.com/media/person_role/2023/04/10/photo_FORMATO_FvosjlG.png"">link</a>",0.2,2,294,True,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renato Marques,"<a href=""https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_lScxD3S.png"">link</a>",-0.3,5,327,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro Caixinha,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png"">link</a>",10.48,6,280,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodriguinho,"<a href=""https://s.sde.globo.com/media/person_role/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png"">link</a>",-0.3,4,276,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateus Carvalho,"<a href=""https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_AtC7CQ7.png"">link</a>",1.0,4,267,True,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaio César,"<a href=""https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jGkK86O.png"">link</a>",0.0,5,294,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erick Marcus,"<a href=""https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_WLTp9mI.png"">link</a>",0.5,5,267,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
